val_loss,val_acc,loss,acc,lr
2.407062272230784,0.3125,2.3216199619429454,0.3125,0.0010000000474974513
1.6434492965539296,0.46875,1.4467972261565072,0.7633928571428571,0.0010000000474974513
1.2023486172159512,0.4479166666666667,0.9183932968548366,0.9464285714285714,0.0010000000474974513
1.1210929950078328,0.625,0.6013639313834054,0.9464285714285714,0.0010000000474974513
2.386789302031199,0.23958333333333334,0.3425897051181112,0.9955357142857143,0.0010000000474974513
0.49065475165843964,0.9270833333333334,0.21189933270215988,1.0,0.0010000000474974513
0.49571996678908664,0.8958333333333334,0.14976409396954946,1.0,0.0010000000474974513
0.9947277456521988,0.625,0.09419392980635166,1.0,0.0010000000474974513
0.31370588888724643,0.8958333333333334,0.060549960870827944,1.0,0.0010000000474974513
0.11619328086574872,0.9895833333333334,0.04168475911553417,1.0,0.0010000000474974513
0.6644912560780843,0.7395833333333334,0.04369941460234778,1.0,0.0010000000474974513
0.07634294405579567,1.0,0.036938858085444996,1.0,0.0010000000474974513
0.19098128005862236,0.9479166666666666,0.03172729177666562,1.0,0.0010000000474974513
0.07792865484952927,1.0,0.021547327749431133,1.0,0.0010000000474974513
0.037862500796715416,1.0,0.015563094855419226,1.0,0.0010000000474974513
0.03943362149099509,1.0,0.008493791766730803,1.0,0.0010000000474974513
0.07030044216662645,1.0,0.009457956034956234,1.0,0.0010000000474974513
0.06289514736272395,1.0,0.009971947608781713,1.0,0.0010000000474974513
0.13427692713836828,0.96875,0.009420372246365463,1.0,0.0010000000474974513
0.03773005151500305,1.0,0.011630008196724313,1.0,0.0010000000474974513
0.0600356247741729,0.9895833333333334,0.01121842338969665,1.0,0.0010000000474974513
0.043900339088092245,1.0,0.006969649810343981,1.0,0.0010000000474974513
0.03514104196801782,1.0,0.008208538522012532,1.0,0.0010000000474974513
0.08138081959138314,0.9895833333333334,0.00905882237878229,1.0,0.0010000000474974513
0.03494101654117306,1.0,0.007766195123882166,1.0,0.0010000000474974513
0.037556604171792664,1.0,0.006376972737988191,1.0,0.0010000000474974513
0.020026983538021643,1.0,0.0036813964252360165,1.0,0.0010000000474974513
0.02104065295619269,1.0,0.0033524361538833807,1.0,0.0010000000474974513
0.013840406512220701,1.0,0.0034176756577965406,1.0,0.0010000000474974513
0.015575381073479852,1.0,0.003093184645487262,1.0,0.0010000000474974513
0.024266280233860016,0.9895833333333334,0.005009852832050196,1.0,0.0010000000474974513
0.014746900221022466,1.0,0.002576112755507763,1.0,0.0010000000474974513
0.01902223729606097,0.9895833333333334,0.0035157623601012994,1.0,0.0010000000474974513
0.010073770807745555,1.0,0.0035826923974257496,1.0,0.0010000000474974513
0.019331054723200698,1.0,0.002790751276604299,1.0,0.0010000000474974513
0.011987136870933076,1.0,0.002961584765996252,1.0,0.0010000000474974513
0.0123688221986716,1.0,0.0031128533591981977,1.0,0.0010000000474974513
0.007682384942503025,1.0,0.002214656011866672,1.0,0.0010000000474974513
0.008749937638640404,1.0,0.002376413459257622,1.0,0.0010000000474974513
0.006886577233672142,1.0,0.0021904382821438567,1.0,0.0010000000474974513
0.020558018198547263,1.0,0.003327014872671238,1.0,0.0010000000474974513
0.031491690645149596,0.9895833333333334,0.0035804224899038672,1.0,0.0010000000474974513
0.006037368225709845,1.0,0.0027672011055983603,1.0,0.0010000000474974513
0.005621859260524313,1.0,0.0028641141252592206,1.0,0.0010000000474974513
0.03183770505711436,0.9895833333333334,0.0020723002172806965,1.0,0.0010000000474974513
0.007556582587615897,1.0,0.0020176328751923783,1.0,0.0010000000474974513
0.010559383915582051,1.0,0.0017182931229139545,1.0,0.0010000000474974513
0.009661659074481577,1.0,0.0012960679596289992,1.0,0.0010000000474974513
0.005045597557909787,1.0,0.0015509809205208772,1.0,0.0010000000474974513
0.005858876480488107,1.0,0.0013449179490895144,1.0,0.0010000000474974513
0.008809428759074459,1.0,0.0010228316158255829,1.0,0.0010000000474974513
0.003359008599848797,1.0,0.0012104909068771771,1.0,0.0010000000474974513
0.004797284598074232,1.0,0.0013660279094308083,1.0,0.0010000000474974513
0.010522227307471136,1.0,0.0011046675499528646,1.0,0.0010000000474974513
0.004376981499566075,1.0,0.0014519295613614044,1.0,0.0010000000474974513
0.002523823941980178,1.0,0.0008772588002362422,1.0,0.0010000000474974513
0.007939562298512707,1.0,0.0016645853216427245,1.0,0.0010000000474974513
0.010068803104028726,1.0,0.001118213591066056,1.0,0.0010000000474974513
0.003840027638943866,1.0,0.0010026591834113269,1.0,0.0010000000474974513
0.008668674980678285,1.0,0.0009856593637128494,1.0,0.0010000000474974513
0.00624567754372644,1.0,0.0014070852588961966,1.0,0.0010000000474974513
0.012647899925165499,1.0,0.0011221266946189903,1.0,0.0010000000474974513
0.00466186740474465,1.0,0.0009360252255906484,1.0,0.0010000000474974513
11.803617318471273,0.0625,0.003813232565464984,1.0,0.0010000000474974513
6.440878848234813,0.2708333333333333,0.03490424329148872,1.0,0.0010000000474974513
15.110714435577393,0.0625,0.2504597721355302,0.9776785714285714,0.0010000000474974513
13.82617219289144,0.125,0.2614658315266882,0.9866071428571429,0.0010000000474974513
13.729965051015219,0.11458333333333333,0.1508688415799822,0.9866071428571429,0.0010000000474974513
12.761520385742188,0.17708333333333334,0.1203797399731619,0.9821428571428571,0.0010000000474974513
15.110714435577393,0.0625,0.07458767321492944,0.9955357142857143,0.0010000000474974513
5.946902612845103,0.2916666666666667,0.02724316337012819,1.0,0.0010000000474974513
1.1466320554415386,0.7395833333333334,0.013049033038052065,1.0,0.0010000000474974513
0.07766804719964664,0.9895833333333334,0.00847050391270646,1.0,0.0010000000474974513
0.04524425215398272,0.9895833333333334,0.0055466445878015035,1.0,0.0010000000474974513
0.019958427762806725,1.0,0.006684028543531895,1.0,0.0010000000474974513
0.033312214358981386,1.0,0.003180774552414992,1.0,0.0010000000474974513
0.0141870688724642,0.9895833333333334,0.005115707467276869,1.0,0.0010000000474974513
0.007173029718008668,1.0,0.0034631761165136205,1.0,0.0010000000474974513
0.004297614711200974,1.0,0.00252192302806569,1.0,0.0010000000474974513
0.004541268402438921,1.0,0.0050772095232137614,1.0,0.0010000000474974513
0.003131454514611202,1.0,0.0023888035461173524,1.0,0.0010000000474974513
0.0030900207687712586,1.0,0.0019596403955282377,1.0,0.0010000000474974513
0.003603597816739542,1.0,0.00189838108573375,1.0,0.0010000000474974513
0.0035033773941298327,1.0,0.0013202517043932208,1.0,0.0010000000474974513
0.0033099983653907352,1.0,0.0017753031903079578,1.0,0.0010000000474974513
0.004991868045181036,1.0,0.0014538822080274777,1.0,0.0010000000474974513
0.004347725247498602,1.0,0.0011574240260025753,1.0,0.0010000000474974513
0.0041834758400606615,1.0,0.0015027262353604393,1.0,0.0010000000474974513
0.004181317208955686,1.0,0.0013199786772020161,1.0,0.0010000000474974513
0.003917615977115929,1.0,0.0012510918022599071,1.0,0.0010000000474974513
0.004455551640906681,1.0,0.001110713099478744,1.0,0.0010000000474974513
0.004851938235030199,1.0,0.0013514491064207895,1.0,0.0010000000474974513
0.017238249371681984,0.9895833333333334,0.0022575691047157826,1.0,0.0010000000474974513
0.00966530287405476,1.0,0.0009067169677499416,1.0,0.0010000000474974513
0.003211356908044157,1.0,0.0009868928796744772,1.0,0.0010000000474974513
0.0029016164286683,1.0,0.0014297924707144766,1.0,0.0010000000474974513
0.004668334993766621,1.0,0.0013474060251610354,1.0,0.0010000000474974513
0.0032948198058875278,1.0,0.0008780828814321597,1.0,0.0010000000474974513
0.003809219919882404,1.0,0.0011253353940056904,1.0,0.0010000000474974513
0.003913388044262926,1.0,0.0008335095210765887,1.0,0.0010000000474974513
0.0034471875987946987,1.0,0.0006404682457546837,1.0,0.0010000000474974513
0.002977278369750517,1.0,0.000809165284278736,1.0,0.0010000000474974513
0.002610141205271551,1.0,0.0008838187973846548,1.0,0.0010000000474974513
0.0032846467074705288,1.0,0.0006819030407184203,1.0,0.0010000000474974513
0.0028471825256322822,1.0,0.0011810255756634952,1.0,0.0010000000474974513
0.002193913077159474,1.0,0.0008991159494533869,1.0,0.0010000000474974513
0.003608567397653436,1.0,0.0006262113934748673,1.0,0.0010000000474974513
0.0037809801676000157,1.0,0.0008347741438358623,1.0,0.0010000000474974513
0.0048771371560481684,1.0,0.0011138303743791766,1.0,0.0010000000474974513
0.004555384558140456,1.0,0.0011011353843579335,1.0,0.0010000000474974513
0.0035808453297552965,1.0,0.0006181674335883665,1.0,0.0010000000474974513
0.0017015081951588702,1.0,0.0007714457720534743,1.0,0.0010000000474974513
0.0017876146933607135,1.0,0.000917253975265859,1.0,0.0010000000474974513
0.0023682126629864797,1.0,0.00041078298194666525,1.0,0.0010000000474974513
0.004202808716703051,1.0,0.00046805691506181447,1.0,0.0010000000474974513
0.005097751567518571,1.0,0.0005800769026141747,1.0,0.0010000000474974513
0.0038904927253800756,1.0,0.0008153663802659139,1.0,0.0010000000474974513
0.0033497346885269508,1.0,0.0003774134721814854,1.0,0.0010000000474974513
0.0024011630836563804,1.0,0.00042206538741343787,1.0,0.0010000000474974513
0.0023299261398885087,1.0,0.0005409675026645086,1.0,0.0010000000474974513
0.0021028273040428758,1.0,0.00044645492380368523,1.0,0.0010000000474974513
0.0024767685681581497,1.0,0.0005646656604117847,1.0,0.0010000000474974513
0.0031317566827056,1.0,0.0005218178755187962,1.0,0.0010000000474974513
0.002924347500083968,1.0,0.0003777697420446202,1.0,0.0010000000474974513
0.0021468511476996355,1.0,0.00035866426437028816,1.0,0.0010000000474974513
0.0028884437997476198,1.0,0.00044800350484105626,1.0,0.0010000000474974513
0.0024015032565027163,1.0,0.00039122687147547755,1.0,0.0010000000474974513
0.0032840483836480416,1.0,0.0003636511740166627,1.0,0.0010000000474974513
0.0027352830171973133,1.0,0.0004454798046416337,1.0,0.0010000000474974513
0.0024182447935648574,1.0,0.0007036674848807577,1.0,0.0010000000474974513
0.002018373090929041,1.0,0.00035703664096737545,1.0,0.0010000000474974513
0.0015228893147044194,1.0,0.000461604192033909,1.0,0.0010000000474974513
0.0020778867838089354,1.0,0.000818619587205051,1.0,0.0010000000474974513
0.002208363866278281,1.0,0.0006670906451680432,1.0,0.0010000000474974513
0.002006575154761473,1.0,0.0006273285325733013,1.0,0.0010000000474974513
